Complaint ID,Product,Sub-product,Issue,State,ZIP code,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?,Company_grouped_filtered,Difference in days,Delay_Class
1193864,Credit reporting,Unknown,Incorrect information on credit report,GA,30072,2015-01-15,2015-02-06,Equifax,Closed with explanation,Yes,No,Equifax,22,3
1195370,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",IL,60402,2015-01-15,2015-01-15,"Servis One, Inc.",Closed with explanation,Yes,Yes,Low Count Companies,0,0
1193867,Credit reporting,Unknown,Improper use of my credit report,AZ,86409,2015-01-15,2015-01-20,Experian,Closed with non-monetary relief,Yes,No,Experian,5,1
1193866,Credit reporting,Unknown,Unable to get credit report/credit score,AZ,86409,2015-01-15,2015-01-20,Equifax,Closed with explanation,Yes,No,Equifax,5,1
1193865,Credit reporting,Unknown,Incorrect information on credit report,GA,30072,2015-01-15,2015-02-06,Experian,In progress,Yes,Pending,Experian,22,3
1193868,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",AR,72120,2015-01-15,2015-01-20,Ocwen,Closed with explanation,Yes,Yes,Ocwen,5,1
1193894,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",WA,98102,2015-01-15,2015-01-20,Ocwen,Closed with explanation,Yes,Yes,Ocwen,5,1
1195380,Bank account or service,Other bank product/service,"Account opening, closing, or management",TX,77379,2015-01-15,2015-01-15,U.S. Bancorp,Closed with explanation,Yes,No,U.S. Bancorp,0,0
1193881,Bank account or service,Checking account,"Account opening, closing, or management",FL,33181,2015-01-15,2015-01-20,Capital One,Closed with explanation,Yes,No,Capital One,5,1
1193880,Debt collection,"Other (phone, health club, etc.)",Taking/threatening an illegal action,IL,61839,2015-01-15,2015-01-21,First Data Corporation,Closed with explanation,Yes,No,Low Count Companies,6,1
1193879,Credit card,Unknown,Payoff process,CA,92026,2015-01-15,2015-01-15,Citibank,Closed with explanation,Yes,Yes,Citibank,0,0
1193893,Debt collection,Credit card,Cont'd attempts collect debt not owed,NY,11779,2015-01-15,2015-01-15,Capital One,Closed with explanation,Yes,Yes,Capital One,0,0
1193887,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",IL,60609,2015-01-15,2015-01-26,Prudent Law Group,Untimely response,No,Pending,Low Count Companies,11,2
1193886,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",IL,60609,2015-01-15,2015-01-20,Quicken Loans,Closed with explanation,Yes,No,Low Count Companies,5,1
1193885,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",IL,60609,2015-01-15,2015-01-20,Bank of America,Closed with explanation,Yes,No,Bank of America,5,1
1193891,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,TX,78027,2015-01-15,2015-01-20,"Convergent Resources, Inc.",Closed with explanation,Yes,No,"Convergent Resources, Inc.",5,1
1193889,Debt collection,Credit card,Cont'd attempts collect debt not owed,CA,95451,2015-01-15,2015-01-21,USAA Savings,Closed with explanation,Yes,Yes,USAA Savings,6,1
1193916,Credit reporting,Unknown,Improper use of my credit report,OR,97214,2015-01-15,2015-01-15,Experian,Closed with explanation,Yes,Yes,Experian,0,0
1193908,Credit card,Unknown,Other,OH,44134,2015-01-15,2015-01-20,Citibank,Closed with explanation,Yes,No,Citibank,5,1
1193915,Credit card,Unknown,Closing/Cancelling account,CA,92592,2015-01-15,2015-01-15,Amex,Closed with explanation,Yes,Yes,Amex,0,0
1193914,Credit card,Unknown,Closing/Cancelling account,CA,92592,2015-01-15,2015-03-17,Navy FCU,In progress,Yes,Pending,Navy FCU,61,3
1193912,Credit reporting,Unknown,Incorrect information on credit report,TN,37229,2015-01-15,2015-01-20,Equifax,Closed with explanation,Yes,No,Equifax,5,1
1193924,Credit reporting,Unknown,Incorrect information on credit report,CA,90603,2015-01-15,2015-01-15,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1193918,Credit reporting,Unknown,Incorrect information on credit report,AZ,37229,2015-01-15,2015-01-20,Equifax,Closed with explanation,Yes,No,Equifax,5,1
1193917,Credit reporting,Unknown,Incorrect information on credit report,TN,37229,2015-01-15,2015-01-20,Equifax,Closed with explanation,Yes,Yes,Equifax,5,1
1193923,Student loan,Non-federal student loan,Can't repay my loan,IL,60035,2015-01-15,2015-01-15,Discover,Closed with explanation,Yes,No,Discover,0,0
1193922,Mortgage,Conventional adjustable mortgage (ARM),"Application, originator, mortgage broker",TX,78703,2015-01-15,2015-01-15,Citibank,Closed with explanation,Yes,No,Citibank,0,0
1193952,Bank account or service,Checking account,"Account opening, closing, or management",NJ,08107,2015-01-15,2015-01-21,PNC Bank,Closed with explanation,Yes,No,PNC Bank,6,1
1193987,Bank account or service,Checking account,Deposits and withdrawals,DC,20011,2015-01-15,2015-01-15,M&T Bank,Closed with explanation,Yes,Yes,M&T Bank,0,0
1193972,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",WI,53216,2015-01-15,2015-01-20,Wells Fargo,Closed with explanation,Yes,No,Wells Fargo,5,1
1193947,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",CA,93384,2015-01-15,2015-01-20,JPMorgan Chase,Closed with explanation,Yes,No,JPMorgan Chase,5,1
1193936,Credit card,Unknown,Closing/Cancelling account,OH,44128,2015-01-15,2015-01-15,Capital One,Closed with explanation,Yes,No,Capital One,0,0
1193945,Credit reporting,Unknown,Improper use of my credit report,GA,30324,2015-01-15,2015-01-15,Equifax,Closed with explanation,Yes,Yes,Equifax,0,0
1193937,Credit card,Unknown,Closing/Cancelling account,OH,44128,2015-01-15,2015-01-15,GE Capital Retail,Closed with non-monetary relief,Yes,No,GE Capital Retail,0,0
1193941,Bank account or service,Checking account,Deposits and withdrawals,AR,72701,2015-01-15,2015-01-20,Arvest Bank,Closed with explanation,Yes,Yes,Low Count Companies,5,1
1193959,Consumer loan,Vehicle loan,Managing the loan or lease,NC,27511,2015-01-15,2015-01-15,BB&T Financial,Closed with explanation,Yes,No,BB&T Financial,0,0
1193954,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",IN,46032,2015-01-15,2015-01-15,"Green Tree Servicing, LLC",Closed with explanation,Yes,No,"Green Tree Servicing, LLC",0,0
1193956,Debt collection,Auto,Cont'd attempts collect debt not owed,CO,80227,2015-01-15,2015-01-22,Resurgent Capital Services L.P.,Closed with explanation,Yes,Yes,Resurgent Capital Services L.P.,7,1
1193955,Credit card,Unknown,Identity theft / Fraud / Embezzlement,CO,80227,2015-01-15,2015-01-27,Citibank,Closed with explanation,Yes,Yes,Citibank,12,2
1193961,Credit reporting,Unknown,Credit reporting company's investigation,PA,18301,2015-01-15,2015-01-15,Experian,Closed with explanation,Yes,No,Experian,0,0
1193960,Credit reporting,Unknown,Credit reporting company's investigation,PA,18301,2015-01-15,2015-01-15,TransUnion,Closed with explanation,Yes,No,TransUnion,0,0
1193968,Credit reporting,Unknown,Incorrect information on credit report,AR,72712,2015-01-15,2015-01-15,Experian,Closed with non-monetary relief,Yes,No,Experian,0,0
1193963,Consumer loan,Vehicle loan,Problems when you are unable to pay,MI,48197,2015-01-15,2015-01-15,United PanAm Financial Corp.,Closed with non-monetary relief,Yes,No,Low Count Companies,0,0
